part_number,quantity,guide_parice
365A61504220,2,11.6705
365A 61 5042 20,2,11.6705
365A61-5042-20,2,11.6705
365A61504222,5,9.1205
365A 61 5042 22,5,9.1205
365A61-5042-22,5,9.1205
365A61504223,5,4.0715
365A 61 5042 23,5,4.0715
365A61-5042-23,5,4.0715
365A61504226,10,6.63
365A 61 5042 26,10,6.63
365A61-5042-26,10,6.63
365A61541421,1,169.643
365A61-5414-21,1,169.643
365A61654320,1,276.896
365A61-6543-20,1,276.896
365A61664120,2,16.575
365A 61 6641 20,2,16.575
365A61-6641-20,2,16.575
365A61664121,1,206.55
365A 61 6641 21,1,206.55
365A61-6641-21,1,206.55
365A61664122,2,14.875
365A 61 6641 22,2,14.875
365A61-6641-22,2,14.875
365A61710410,1,2769.266
365A61-7104-10,1,2769.266
365A61801820,10,4.76
365A 61 8018 20,10,4.76
365A61-8018-20,10,4.76
365A6180640101,1,315.469
365A61-8064-0101,1,315.469
365A61810800,1,68.3485
365A61-8108-00,1,68.3485
365A61820015,1,349.197
365A61-8200-15,1,349.197
365A61822120,1,168.062
365A61-8221-20,1,168.062
365A61822320,1,70.669
365A61-8223-20,1,70.669
365A61823166,1,141.8055
365A61-8231-66,1,141.8055
365A61823920,1,130.662
365A61-8239-20,1,130.662
365A61823820,1,160.497
365A 61 8238 20,1,160.497
365A61-8238-20,1,160.497
365A6182505302,1,392.87
365A61-8250-5302,1,392.87
365A61825066,1,76.959
365A61-8250-66,1,76.959
365A61825067,1,76.925
365A61-8250-67,1,76.925
365A61825069,1,76.2875
365A61-8250-69,1,76.2875
365A61825070,1,45.271
365A61-8250-70,1,45.271
365A61825300,1,63.0955
365A61-8253-00,1,63.0955
365A61830520,1,114.189
365A61-8305-20,1,114.189
365A61830920,1,86.156
365A61-8309-20,1,86.156
365A61836300,1,663.119
365A61-8363-00,1,663.119
365A61837920,1,42.687
365A61-8379-20,1,42.687
365A61840721,1,103.9465
365A 61 8407 21,1,103.9465
365A61-8407-21,1,103.9465
365A61840720,1,98.039
365A 61 8407 20,1,98.039
365A61-8407-20,1,98.039
365A61844606,1,24.548
365A61-8446-06,1,24.548
365A61856621,1,20.315
365A61 8566 21,1,20.315
365A61-8566-21,1,20.315
365A61856722,2,34.391
365A 61 8567 22,2,34.391
365A61-8567-22,2,34.391
365A61856723,1,65.1185
365A 61 8567 23,1,65.1185
365A61-8567-23,1,65.1185
365A62115820,1,224.264
365A 62 1158 20,1,224.264
365A62-1158-20,1,224.264
365A62115827,1,85.476
365A 62 1158 27,1,85.476
365A62-1158-27,1,85.476
365A62115828,1,41.072
365A62 1158 28,1,41.072
365A62-1158-28,1,41.072
365A62117520,1,77.214
365A 62 1175 20,1,77.214
365A62-1175-20,1,77.214
365A62115920,1,39.8565
365A62-1159-20,1,39.8565
365A62123222,1,188.258
365A62-1232-22,1,188.258
365A62140220,1,16.286
365A 62 1402 20,1,16.286
365A62-1402-20,1,16.286
365A62146220,1,168.402
365A62-1462-20,1,168.402
365A62146520,1,52.411
365A62-1465-20,1,52.411
365A62151220,1,292.825
365A62-1512-20,1,292.825
365A62151900,1,1004.5385
365A62-1519-00,1,1004.5385
365A62152301,1,1342.7195
365A 62 1523 01,1,1342.7195
365A62-1523-01,1,1342.7195
365A62152821,1,44.3275
365A 62 1528 21,1,44.3275
365A62-1528-21,1,44.3275
365A62154135,1,282.404
365A62-1541-35,1,282.404
365A6215610401,1,823.9645
365A62-1561-0401,1,823.9645
365A62156110,1,111.6815
365A62-1561-10,1,111.6815
365A62156122,1,385.152
365A62-1561-22,1,385.152
365A62156920,5,5.151
365A62-1569-20,5,5.151
365A62157120,1,7.837
365A 62 1571 20,1,7.837
365A62-1571-20,1,7.837
365A62157220,1,22.695
365A 62 1572 20,1,22.695
365A62-1572-20,1,22.695
365A62157301,1,1747.141
365A62-1573-01,1,1747.141
365A6215730101,1,1754.8675
365A62-1573-0101,1,1754.8675
365A62157820,1,24.3015
365A 62 1578 20,1,24.3015
365A62-1578-20,1,24.3015
365A62158543,1,39.202
365A62-1585-43,1,39.202
365A62158803,1,278.9445
365A62-1588-03,1,278.9445
365A62158620,1,192.5675
365A62-1586-20,1,192.5675
365A62158920,1,117.6315
365A62-1589-20,1,117.6315
365A62159100,1,2159.9095
365A62-1591-00,1,2159.9095
365A62159320,1,17.595
365A 62 1593 20,1,17.595
365A62-1593-20,1,17.595
365A62159821,1,108.715
365A62-1598-21,1,108.715
365A62160120,1,74.851
365A62-1601-20,1,74.851
365A62160220,1,115.515
365A62-1602-20,1,115.515
365A62160320,1,37.91
365A 62 1603 20,1,37.91
365A62-1603-20,1,37.91
365A62171401,1,287.334
365A62-1714-01,1,287.334
365A62300031,1,39.219
365A62-3000-31,1,39.219
365A62300232,1,111.112
365A62-3002-32,1,111.112
365A62300403,1,337.314
365A62-3004-03,1,337.314
365A62300405,1,628.337
365A62-3004-05,1,628.337
365A62300426,1,50.6345
365A62-3004-26,1,50.6345
365A62300428,1,158.304
365A62-3004-28,1,158.304
365A623015DP,1,27.1235
365A 62 3015 DP,1,27.1235
365A62-3015-DP,1,27.1235
365A62302502,1,424.6175
365A62-3025-02,1,424.6175
365A62340220,1,195.772
365A62-3402-20,1,195.772
365A62812020,1,49.7335
365A 62 8120 20,1,49.7335
365A62-8120-20,1,49.7335
365A62811620,1,293.148
365A62-8116-20,1,293.148
365A62812034,2,48.144
365A 62 8120 34,2,48.144
365A62-8120-34,2,48.144
365A62812061,2,49.7335
365A 62 8120 61,2,49.7335
365A62-8120-61,2,49.7335
365A62812069,1,48.756
365A 62 8120 69,1,48.756
365A62-8120-69,1,48.756
365A62812071,1,36.1335
365A 62 8120 71,1,36.1335
365A62-8120-71,1,36.1335
365A62812077,2,48.9005
365A 62 8120 77,2,48.9005
365A62-8120-77,2,48.9005
365A62812085,2,49.7335
365A 62 8120 85,2,49.7335
365A62-8120-85,2,49.7335
365A628120AE,1,49.7335
365A 62 8120 AE,1,49.7335
365A62-8120-AE,1,49.7335
365A628120BK,1,13.396
365A 62 8120 BK,1,13.396
365A62-8120-BK,1,13.396
365A628120CV,1,52.156
365A62-8120-CV,1,52.156
365A628120DM,1,79.3305
365A62-8120-DM,1,79.3305
365A628120DN,1,49.7335
365A62-8120-DN,1,49.7335
365A628120DP,1,49.7335
365A62-8120-DP,1,49.7335
365A62821621,1,256.6405
365A62-8216-21,1,256.6405
365A631174AV,1,50.3455
365A63-1174-AV,1,50.3455
365A63151820,1,2.533
365A63-1518-20,1,2.533
365A63151822,1,130.577
365A63-1518-22,1,130.577
365A63151826,1,178.8145
365A 63 1518 26,1,178.8145
365A63-1518-26,1,178.8145
365A63151827,1,181.2455
365A 63 1518 27,1,181.2455
365A63-1518-27,1,181.2455
365A63151854,1,162.503
365A63-1518-54,1,162.503
365A63151920,1,171.496
365A63-1519-20,1,171.496
365A63151921,1,62.7725
365A63-1519-21,1,62.7725
365A63152800,1,118.3795
365A63-1528-00,1,118.3795
365A63154405,1,1608.4975
365A63-1544-05,1,1608.4975
365A63801900,1,118.388
365A63-8019-00,1,118.388
365A63802420,1,55.4965
365A 63 8024 20,1,55.4965
365A63-8024-20,1,55.4965
365A63802702,1,3706.442
365A63-8027-02,1,3706.442
365A63803501,1,915.739
365A63-8035-01,1,915.739
365A63803700BA,1,1650.445
365A63-8037-00BA,1,1650.445
365A63803700CA,1,1774.97
365A63-8037-00CA,1,1774.97
365A63803700DA,1,5593.8075
365A63-8037-00DA,1,5593.8075
365A63805221,10,19.754
365A63 8052 21,10,19.754
365A63-8052-21,10,19.754
365A63806222,1,449.565
365A63-8062-22,1,449.565
365A63806401,1,1224.697
365A63-8064-01,1,1224.697
365A63809400AA,1,2415.36
365A63821020,1,179.945
365A63-8210-20,1,179.945
365A63840500,1,256.156
365A63-8405-00,1,256.156
365A63840604,1,3671.8555
365A63-8406-04,1,3671.8555
365A63840800,1,392.173
365A63-8408-00,1,392.173
365A63840801,1,414.341
365A63-8408-01,1,414.341
365A64101123,1,41.1995
365A64-1011-23,1,41.1995
365A64102820,1,7.123
365A64-1028-20,1,7.123
365A64106820,1,65.127
365A64-1068-20,1,65.127
365A64107303,1,702.678
365A64-1073-03,1,702.678
365A64171900,1,163.676
365A64-1719-00,1,163.676
365A64174201,1,468.69
365A64-1742-01,1,468.69
365A64174600AA,1,1817.7675
365A64-1746-00AA,1,1817.7675
365A64205501,1,1328.244
365A64-2055-01,1,1328.244
365A64207120,1,268.5405
365A64-2071-20,1,268.5405
365A64207220,1,15.3595
365A64-2072-20,1,15.3595
365A64342220,1,34.1275
365A64-3422-20,1,34.1275
365A64813400,1,744.226
365A64-8134-00,1,744.226
365A65104102,1,231.0555
365A65-1041-02,1,231.0555
365A65212026,1,28.9765
365A65-2120-26,1,28.9765
365A65324421,10,6.0265
365A 65 3244 21,10,6.0265
365A65-3244-21,10,6.0265
365A65325120,1,300.8915
365A65-3251-20,1,300.8915
365A65325346,1,192.9755
365A65-3253-46,1,192.9755
365A65801200,1,2693.2505
365A65-8012-00,1,2693.2505
365A65801500,1,352.257
365A65-8015-00,1,352.257
365A65805220,1,346.0775
365A65-8052-20,1,346.0775
365A65810520,5,75.565
365A65-8105-20,5,75.565
365A65811000,1,1132.1575
365A65-8110-00,1,1132.1575
365A65811100,1,898.909
365A65-8111-00,1,898.909
365A6581110001,1,976.1825
365A65-8111-0001,1,976.1825
365A65811200,1,4651.2085
365A65-8112-00,1,4651.2085
365A65812900,1,384.574
365A65-8129-00,1,384.574
365A65813700,1,1352.4945
365A65-8137-00,1,1352.4945
365A65813820,1,41.684
365A65-8138-20,1,41.684
365A65814120,1,205.0285
365A65-8141-20,1,205.0285
365A65814220,1,211.5055
365A65-8142-20,1,211.5055
365A65814320,1,116.4755
365A65-8143-20,1,116.4755
365A65814401,1,906.389
365A65-8144-01,1,906.389
365A65814500,1,3915.797
365A65-8145-00,1,3915.797
365A65814600,1,2518.4055
365A65-8146-00,1,2518.4055
365A65814800,1,819.6125
365A65-8148-00,1,819.6125
365A6710250202,1,394.825
365A67-1025-0202,1,394.825
365A67155900,1,443.547
365A67-1559-00,1,443.547
365A67168100,1,1983.5345
365A 67 1681 00,1,1983.5345
365A67-1681-00,1,1983.5345
365A67179500,1,507.518
365A67-1795-00,1,507.518
365A67253821,1,24.5565
365A 67 2538 21,1,24.5565
365A67-2538-21,1,24.5565
365A67305120,1,1.564
365A67-3051-20,1,1.564
365A67308420,1,23.545
365A67-3084-20,1,23.545
365A67308421,5,7.5395
365A67-3084-21,5,7.5395
365A67308800,1,1905.989
365A67-3088-00,1,1905.989
365A67409920,1,36.448
365A 67 4099 20,1,36.448
365A67-4099-20,1,36.448
365A67409921,1,36.448
365A 67 4099 21,1,36.448
365A67-4099-21,1,36.448
365A67410100,1,5733.4625
365A67-4101-00,1,5733.4625
365A67410320,1,2886.192
365A67-4103-20,1,2886.192
365A 67 4103 20,1,2886.192
600-1390,1,2886.192
365A67410321,1,3068.0495
365A 67 4103 21,1,3068.0495
365A67-4103-21,1,3068.0495
365A67504801,1,592.4585
365A67-5048-01,1,592.4585
365A6775230101,1,2214.5135
365A67-7523-0101,1,2214.5135
365A67841320,1,81.8125
365A67-8413-20,1,81.8125
365A67891300,1,101.949
365A67-8913-00,1,101.949
365A67891425,1,44.5485
365A67-8914-25,1,44.5485
365A68130420,1,45.883
365A68-1304-20,1,45.883
365A68132800,1,297.364
365A68-1328-00,1,297.364
365A68132900,1,445.213
365A68-1329-00,1,445.213
365A6815430002,1,301.7585
365A68-1543-0002,1,301.7585
365A68170505,1,8508.568
365A68-1705-05,1,8508.568
365A68205920,1,2.21
365A68-2059-20,1,2.21
365A68205921,1,99.3565
365A68-2059-21,1,99.3565
365A68221223,1,233.2485
365A68-2212-23,1,233.2485
365A68808100,1,1083.597
365A68-8081-00,1,1083.597
365A68808101,1,1094.97
365A68-8081-01,1,1094.97
365A68808109,1,1440.0785
365A68-8081-09,1,1440.0785
365A68808501,1,18968.0305
365A68-8085-01,1,18968.0305
365A68820407,1,419.815
365A68-8204-07,1,419.815
365A68820420,1,374.952
365A68-8204-20,1,374.952
365A68820920,1,31.9005
365A68-8209-20,1,31.9005
365A69102821,1,6430.5305
365A69-1028-21,1,6430.5305
MH 12.416,1,6430.5305
MH-12416,1,6430.5305
MH12416/00/A,1,6430.5305
365A69800920,1,74.4855
365A 69 8009 20,1,74.4855
365A69-8009-20,1,74.4855
365A6980122101,1,307.1815
365A69-8012-2101,1,307.1815
365A6980122001,1,393.261
365A69-8012-2001,1,393.261
365A72100359,1,175.95
365A72-1003-59,1,175.95
365A72100923,1,53.125
365A72-1009-23,1,53.125
365A72100924,1,66.657
365A72-1009-24,1,66.657
365A72100925,1,126.871
365A72-1009-25,1,126.871
365A7210452001,1,79.0245
365A72-1045-2001,1,79.0245
365A72108520,1,169.4305
365A72-1085-20,1,169.4305
365A72108521,1,157.7515
365A72-1085-21,1,157.7515
365A72112620,1,412.1735
365A72-1126-20,1,412.1735
365A72113000,1,583.712
365A72-1130-00,1,583.712
365A 72 1130 00,1,583.712
365A72113722,1,29.682
365A 72 1137 22,1,29.682
365A72-1137-22,1,29.682
365A72113821,1,77.214
365A72-1138-21,1,77.214
365A72113904,1,804.355
365A72-1139-04,1,804.355
365A72116123,1,268.0815
365A 72 1161 23,1,268.0815
365A72-1161-23,1,268.0815
365A72116127,1,240.958
365A 72 1161 27,1,240.958
365A72-1161-27,1,240.958
365A72121120,1,300.3475
365A72-1211-20,1,300.3475
365A72121522,1,198.5005
365A 72 1215 22,1,198.5005
365A72-1215-22,1,198.5005
365A72122320,1,133.263
365A72-1223-20,1,133.263
365A72122400,1,65.7815
365A72-1224-00,1,65.7815
365A72122520,1,48.229
365A72-1225-20,1,48.229
365A72122700,1,55.5475
365A72-1227-00,1,55.5475
365A7212290201,1,309.162
365A72-1229-0201,1,309.162
365A72122920,1,68.306
365A72-1229-20,1,68.306
365A72123120,1,185.776
365A72-1231-20,1,185.776
365A72123301,1,996.812
365A72-1233-01,1,996.812
365A72123521,1,102.187
365A 72 1235 21,1,102.187
365A72-1235-21,1,102.187
365A72124321,1,86.4705
365A 72 1243 21,1,86.4705
365A72-1243-21,1,86.4705
365A72126820,1,131.8265
365A72-1268-20,1,131.8265
365A72126900,1,258.2895
365A72-1269-00,1,258.2895
365A72126901,1,541.4415
365A72-1269-01,1,541.4415
365A72127202,1,532.7035
365A72-1272-02,1,532.7035
365A72128700,1,801.0825
365A 72 1287 00,1,801.0825
365A72-1287-00,1,801.0825
365A72128800,1,844.067
365A72-1288-00,1,844.067
365A72128900,1,744.073
365A72-1289-00,1,744.073
365A72129120,1,76.364
365A72-1291-20,1,76.364
365A72129220,1,29.6565
365A 72 1292 20,1,29.6565
365A72-1292-20,1,29.6565
365A72129320,1,245.378
365A72-1293-20,1,245.378
365A72130020,1,293.3435
365A 72 1300 20,1,293.3435
365A72-1300-20,1,293.3435
365A72130800,1,86.8105
365A 72 1308 00,1,86.8105
365A72-1308-00,1,86.8105
365A72131400,1,1332.0095
365A72-1314-00,1,1332.0095
365A72132124,1,111.1715
365A72-1321-24,1,111.1715
365A72 1321 24,1,111.1715
365A72132122,1,121.618
365A72-1321-22,1,121.618
365A72 1321 22,1,121.618
365A72132130,1,138.023
365A 72 1321 30,1,138.023
365A72-1321-30,1,138.023
365A72132221,1,232.611
365A 72 1322 21,1,232.611
365A72-1322-21,1,232.611
365A72132302,1,329.324
365A 72 1323 02,1,329.324
365A72-1323-02,1,329.324
365A72132820,1,285.005
365A72-1328-20,1,285.005
365A72132920,1,486.846
365A72-1329-20,1,486.846
365A72133320,1,135.048
365A72-1333-20,1,135.048
365A72133622,1,92.4375
365A72-1336-22,1,92.4375
365A7213372001,1,215.237
365A72-1337-2001,1,215.237
365A7213390001,1,1976.488
365A72-1339-0001,1,1976.488
365A72133901,1,3468.136
365A72-1339-01,1,3468.136
365A72134000,1,781.3285
365A72-1340-00,1,781.3285
365A72134100,1,1419.6275
365A72-1341-00,1,1419.6275
365A72134420,1,47.464
365A 72 1344 20,1,47.464
365A72-1344-20,1,47.464
365A72134500,1,2449.751
365A 72 1345 00,1,2449.751
365A72-1345-00,1,2449.751
365A72134501,1,2515.966
365A 72 1345 01,1,2515.966
365A72-1345-01,1,2515.966
365A72135304,1,2337.517
365A72-1353-04,1,2337.517
365A72135306,1,966.858
365A72-1353-06,1,966.858
365A72136460,1,210.9785
365A72-1364-60,1,210.9785
365A72136921,1,331.687
365A 72 1369 21,1,331.687
365A72-1369-21,1,331.687
365A72137532,1,65.45
365A72-1375-32,1,65.45
365A72138003,1,877.9395
365A72-1380-03,1,877.9395
365A72138300,1,95.285
365A72-1383-00,1,95.285
365A72138520,1,50.201
365A72-1385-20,1,50.201
365A72138622,1,503.387
365A72-1386-22,1,503.387
365A72138624,1,84.116
365A72-1386-24,1,84.116
365A 72 1386 24,1,84.116
365A72138628,1,522.189
365A 72 1386 28,1,522.189
365A72-1386-28,1,522.189
365A72138720,1,176.902
365A72-1387-20,1,176.902
365A72138722,1,198.373
365A72-1387-22,1,198.373
365A72138724,1,148.8605
365A72-1387-24,1,148.8605
365A72138800,1,1375.147
365A72-1388-00,1,1375.147
365A72138920,1,10.132
365A72-1389-20,1,10.132
365A72139820,1,320.4755
365A72-1398-20,1,320.4755
365A72139920,1,116.5605
365A72-1399-20,1,116.5605
365A72140720,1,18.1815
365A 72 1407 20,1,18.1815
365A72-1407-20,1,18.1815
365A72140721,1,30.685
365A72 1407 21,1,30.685
365A72-1407-21,1,30.685
365A72141420,1,49.8525
365A72-1414-20,1,49.8525
365A72144120,1,67.7365
365A72-1441-20,1,67.7365
365A72156000,1,1387.557
365A72-1560-00,1,1387.557
365A72155220,1,556.155
365A72-1552-20,1,556.155
365A72160320,1,41.3695
365A 72 1603 20,1,41.3695
365A72-1603-20,1,41.3695
365A72173667,1,82.637
365A72-1736-67,1,82.637
365A72179020,1,585.786
365A72-1790-20,1,585.786
365A72179120,1,697.918
365A72-1791-20,1,697.918
365A72179220,1,1283.9165
365A72-1792-20,1,1283.9165
365A72180020,1,534.004
365A72-1800-20,1,534.004
365A72180320,1,207.825
365A72-1803-20,1,207.825
365A72180420,1,169.898
365A72-1804-20,1,169.898
365A72180520,1,75.446
365A72-1805-20,1,75.446
365A72801834,5,21.4115
365A72-8018-34,5,21.4115
365A72804020,1,1921.3655
365A72-8040-20,1,1921.3655
365A72804500,1,293.488
365A72-8045-00,1,293.488
365A72804621,1,77.367
365A72-8046-21,1,77.367
365A72804620,1,113.0075
365A72-8046-20,1,113.0075
365A72804920,1,43.3075
365A72-8049-20,1,43.3075
365A72807200,1,47.43
365A 72 8072 00,1,47.43
365A72-8072-00,1,47.43
365A72809522,1,57.4345
365A72-8095-22,1,57.4345
365A72813901,1,468.639
365A72-8139-01,1,468.639
365A72814101,1,5307.1705
365A72-8141-01,1,5307.1705
365A72814300,1,111.928
365A72-8143-00,1,111.928
365A72814420,1,96.73
365A72-8144-20,1,96.73
365A72814720,1,173.706
365A72-8147-20,1,173.706
365A72814520,1,93.3215
365A72-8145-20,1,93.3215
365A72834904,1,70.7625
365A72-8349-04,1,70.7625
365A72834906,1,254.4135
365A72-8349-06,1,254.4135
365A72835500,1,2003.5095
365A72-8355-00,1,2003.5095
365A72835701,1,3045.856
365A72-8357-01,1,3045.856
365A72835601,1,3650.784
365A72-8356-01,1,3650.784
365A72850020,1,246.993
365A72-8500-20,1,246.993
365A72850120,1,174.2075
365A72-8501-20,1,174.2075
365A72850220,1,323.7395
365A72-8502-20,1,323.7395
365A72850320,1,328.355
365A72-8503-20,1,328.355
365A72850420,1,68.935
365A72-8504-20,1,68.935
365A75141720,1,50.0395
365A75-1417-20,1,50.0395
365A75143120,1,161.483
365A75-1431-20,1,161.483
365A75143600,1,519.979
365A75-1436-00,1,519.979
365A75203522,2,16.0905
365A75-2035-22,2,16.0905
365A75203523,2,14.773
365A75-2035-23,2,14.773
365A75203524,2,16.5155
365A75-2035-24,2,16.5155
365A75203525,2,17.646
365A75-2035-25,2,17.646
365A75203531,5,17.561
365A75 2035 31,5,17.561
365A75-2035-31,5,17.561
365A75205423,1,198.8065
365A75-2054-23,1,198.8065
365A75205537,1,48.2205
365A75-2055-37,1,48.2205
365A75205563,1,67.5835
365A75-2055-63,1,67.5835
365A75207920,1,259.3265
365A75-2079-20,1,259.3265
365A75209400,1,2257.6425
365A75-2094-00,1,2257.6425
365A75221220,1,129.1745
365A75-2212-20,1,129.1745
365A75221422,1,20.009
365A75-2214-22,1,20.009
365A 75 2214 22,1,20.009
365A75221423,1,17.425
365A 75 2214 23,1,17.425
365A75-2214-23,1,17.425
365A75221620,1,18.683
365A 75 2216 20,1,18.683
365A75-2216-20,1,18.683
365A75221523,1,60.2735
365A 75 2215 23,1,60.2735
365A75-2215-23,1,60.2735
365A75221700,1,130.3135
365A75-2217-00,1,130.3135
365A75222000,1,361.182
365A75-2220-00,1,361.182
365A75222620,1,162.6985
365A75-2226-20,1,162.6985
365A7522292001,1,449.3185
365A75-2229-2001,1,449.3185
365A7522292101,1,257.72
365A75-2229-2101,1,257.72
365A75224224,1,1741.803
365A75-2242-24,1,1741.803
365A75230500,1,66.606
365A75-2305-00,1,66.606
365A75231600,1,158.9755
365A75-2316-00,1,158.9755
365A75231800,1,271.0735
365A75-2318-00,1,271.0735
365A75231801,1,327.1735
365A75-2318-01,1,327.1735
365A75232000,1,120.5045
365A75-2320-00,1,120.5045
365A75232320,1,16.303
365A 75 2323 20,1,16.303
365A75-2323-20,1,16.303
365A75232520,1,21.522
365A 75 2325 20,1,21.522
365A75-2325-20,1,21.522
365A75232820,1,20.7655
365A 75 2328 20,1,20.7655
365A75-2328-20,1,20.7655
365A75232920,1,17.4675
365A 75 2329 20,1,17.4675
365A75-2329-20,1,17.4675
365A75233020,1,20.706
365A 75 2330 20,1,20.706
365A75-2330-20,1,20.706
365A75234120,1,24.9305
365A 75 2341 20,1,24.9305
365A75-2341-20,1,24.9305
365A75234822,1,95.9905
365A75-2348-22,1,95.9905
365A75234823,1,1823.2075
365A75-2348-23,1,1823.2075
365A75235020,2,60.435
365A75-2350-20,2,60.435
365A75235021,1,232.492
365A75-2350-21,1,232.492
365A75236223,1,19.5755
365A 75 2362 23,1,19.5755
365A75-2362-23,1,19.5755
365A75236820,1,7.9985
365A75-2368-20,1,7.9985
365A75237802,1,533.4855
365A75-2378-02,1,533.4855
365A75237901,1,879.444
365A75-2379-01,1,879.444
365A75237926,1,21.114
365A75-2379-26,1,21.114
365A75238100,1,359.499
365A75-2381-00,1,359.499
365A75239002,1,452.5315
365A75-2390-02,1,452.5315
365A75239120,1,18.462
365A 75 2391 20,1,18.462
365A75-2391-20,1,18.462
365A75239121,1,57.8085
365A 75 2391 21,1,57.8085
365A75-2391-21,1,57.8085
365A75239820,5,19.9325
365A 75 2398 20,5,19.9325
365A75-2398-20,5,19.9325
365A75242600,1,1735.6405
365A75-2426-00,1,1735.6405
365A75242700AB,1,747.762
365A75-2427-00AB,1,747.762
365A75242701AA,1,769.4795
365A75-2427-01AA,1,769.4795
365A75242701AB,1,726.9115
365A75-2427-01AB,1,726.9115
365A75242800AB,1,410.567
365A75-2428-00AB,1,410.567
365A75245400,1,560.133
365A75-2454-00,1,560.133
365A75245700,1,744.6595
365A75-2457-00,1,744.6595
365A75246000,1,1220.4385
365A75-2460-00,1,1220.4385
365A75246700,1,862.2485
365A75-2467-00,1,862.2485
365A75246801,1,495.5755
365A75-2468-01,1,495.5755
365A75246900,1,705.874
365A75-2469-00,1,705.874
365A75247200,1,1065.5855
365A75-2472-00,1,1065.5855
365A75247400,1,1042.6355
365A75-2474-00,1,1042.6355
365A75260720,1,452.6675
365A75-2607-20,1,452.6675
365A75260820,1,394.842
365A75-2608-20,1,394.842
365A75261720,1,150.1695
365A75-2617-20,1,150.1695
365A75262001,1,552.9845
365A75-2620-01,1,552.9845
365A75262101,1,370.0645
365A75-2621-01,1,370.0645
365A75262666,1,67.2605
365A75-2626-66,1,67.2605
365A75262668,1,95.1065
365A75-2626-68,1,95.1065
365A75262725,1,96.594
365A75-2627-25,1,96.594
365A75262740,1,90.814
365A75-2627-40,1,90.814
365A75262920,1,341.785
365A75-2629-20,1,341.785
365A75262744,1,76.3045
365A75-2627-44,1,76.3045
365A75264420,1,21.4795
365A 75 2644 20,1,21.4795
365A75-2644-20,1,21.4795
365A75264920,1,24.616
365A 75 2649 20,1,24.616
365A75-2649-20,1,24.616
365A75265601,1,1187.4585
365A75-2656-01,1,1187.4585
365A75265501,1,1370.9565
365A75-2655-01,1,1370.9565
365A75268621,1,55.9895
365A75-2686-21,1,55.9895
365A75268623,1,43.86
365A75-2686-23,1,43.86
365A75268675,1,60.3925
365A75-2686-75,1,60.3925
365A75268676,1,36.261
365A75-2686-76,1,36.261
365A75269506,1,94.01
365A75-2695-06,1,94.01
365A75269520,1,82.7305
365A75-2695-20,1,82.7305
365A75269507,1,52.7765
365A75-2695-07,1,52.7765
365A75269524,1,70.006
365A75-2695-24,1,70.006
365A75269534,1,83.4445
365A75-2695-34,1,83.4445
365A75269535,1,97.9795
365A75-2695-35,1,97.9795
365A75269536,1,101.677
365A75-2695-36,1,101.677
365A752695KF,1,89.794
365A75-2695-KF,1,89.794
365A75272100,1,661.1555
365A75-2721-00,1,661.1555
365A 75 2721 00,1,661.1555
365A75272200,1,659.107
365A75-2722-00,1,659.107
365A 75 2722 00,1,659.107
365A75272300,1,767.754
