part_number,quantity,guide_price,,,,,
355A32-2009-20,1,9438.2472,,,,,
355A32201100,1,2096.526,,,,,
355A32-2011-00,1,2096.526,,,,,
355A32201102,1,1251.9213,,,,,
355A32-2011-02,1,1251.9213,,,,,
355A32201522,1,2040.0108,,,,,
355A32-2015-22,1,2040.0108,,,,,
355A322015A1,1,142.9497,,,,,
355A32-2015-A1,1,142.9497,,,,,
355A32201720,10,2.8449,,,,,
355A 32 2017 20,10,2.8449,,,,,
355A32-2017-20,10,2.8449,,,,,
355A32201902,1,2427.1521,,,,,
355A32-2019-02,1,2427.1521,,,,,
355A32202001,1,756.291,,,,,
355A32-2020-01,1,756.291,,,,,
355A32202420,1,165.2565,,,,,
355A32-2024-20,1,165.2565,,,,,
355A32202421,1,169.0932,,,,,
355A32-2024-21,1,169.0932,,,,,
355A32202422,1,16.3038,,,,,
355A32-2024-22,1,16.3038,,,,,
355A32202423,1,164.778,,,,,
355A32-2024-23,1,164.778,,,,,
355A32202620,1,1520.9688,,,,,
355A32-2026-20,1,1520.9688,,,,,
355A32202720,1,258.1203,,,,,
355A32-2027-20,1,258.1203,,,,,
355A32202821,1,545.6814,,,,,
355A32-2028-21,1,545.6814,,,,,
355A32202921,1,821.1669,,,,,
355A32-2029-21,1,821.1669,,,,,
355A32203020,1,153.0504,,,,,
355A 32 2030 20,1,153.0504,,,,,
355A32-2030-20,1,153.0504,,,,,
355A32203100,1,663.4446,,,,,
355A32-2031-00,1,663.4446,,,,,
355A32203300,1,1408.2168,,,,,
355A32-2033-00,1,1408.2168,,,,,
355A32203620,1,213.1674,,,,,
355A32-2036-20,1,213.1674,,,,,
355A32203820,1,86.304,,,,,
355A 32 2038 20,1,86.304,,,,,
355A32-2038-20,1,86.304,,,,,
355A32203920,1,97.2834,,,,,
355A32-2039-20,1,97.2834,,,,,
355A32204020,1,204.6414,,,,,
355A32-2040-20,1,204.6414,,,,,
355A32204320,1,87.6873,,,,,
355A 32 2043 20,1,87.6873,,,,,
355A32-2043-20,1,87.6873,,,,,
355A32204620,1,208.9653,,,,,
355A32-2046-20,1,208.9653,,,,,
355A32204720,1,47.0844,,,,,
355A 32 2047 20,1,47.0844,,,,,
355A32-2047-20,1,47.0844,,,,,
355A32204820,1,466.4331,,,,,
355A32-2048-20,1,466.4331,,,,,
355A32204920,1,114.3615,,,,,
355A32-2049-20,1,114.3615,,,,,
355A32205020,1,68.8779,,,,,
355A 32 2050 20,1,68.8779,,,,,
355A32-2050-20,1,68.8779,,,,,
355A32205220,1,1573.2384,,,,,
355A32-2052-20,1,1573.2384,,,,,
355A32206925,1,4798.5198,,,,,
355A32-2069-25,1,4798.5198,,,,,
355A32207120,1,84.5379,,,,,
355A 32 2071 20,1,84.5379,,,,,
355A32-2071-20,1,84.5379,,,,,
355A32207320,1,708.9717,,,,,
355A32-2073-20,1,708.9717,,,,,
355A32207420,1,1825.0077,,,,,
355A32-2074-20,1,1825.0077,,,,,
355A32207501,1,968.2665,,,,,
355A32-2075-01,1,968.2665,,,,,
355A32207820,1,137.9124,,,,,
355A32-2078-20,1,137.9124,,,,,
355A32207902,1,16860.0258,,,,,
355A32-2079-02,1,16860.0258,,,,,
355A32208120,1,52.1217,,,,,
355A 32 2081 20,1,52.1217,,,,,
355A32-2081-20,1,52.1217,,,,,
355A32208320,1,196.7592,,,,,
355A32-2083-20,1,196.7592,,,,,
355A32208620,2,61.2828,,,,,
355A32-2086-20,2,61.2828,,,,,
355A32208720,1,199.6128,,,,,
355A32-2087-20,1,199.6128,,,,,
355A32208821,1,945.1419,,,,,
355A32-2088-21,1,945.1419,,,,,
355A32208921,1,580.5249,,,,,
355A32-2089-21,1,580.5249,,,,,
355A32209620,1,10994.4684,,,,,
355A32-2096-20,1,10994.4684,,,,,
355A32209521,1,2705.1693,,,,,
355A32-2095-21,1,2705.1693,,,,,
355A32209720,1,439.2891,,,,,
355A32-2097-20,1,439.2891,,,,,
355A32209920,1,536.7552,,,,,
355A32-2099-20,1,536.7552,,,,,
355A32209820,1,1041.2073,,,,,
355A32-2098-20,1,1041.2073,,,,,
355A32210020,1,65.7894,,,,,
355A 32 2100 20,1,65.7894,,,,,
355A32-2100-20,1,65.7894,,,,,
355A32210200,1,297.6009,,,,,
355A32-2102-00,1,297.6009,,,,,
355A32210420,1,21.8718,,,,,
355A 32 2104 20,1,21.8718,,,,,
355A32-2104-20,1,21.8718,,,,,
355A32210522,1,622.2936,,,,,
355A32-2105-22,1,622.2936,,,,,
355A32211000,1,1651.4079,,,,,
355A32-2110-00,1,1651.4079,,,,,
355A32211300,1,499.032,,,,,
355A32-2113-00,1,499.032,,,,,
355A32211521,1,1262.2395,,,,,
355A32-2115-21,1,1262.2395,,,,,
355A32211620,1,1177.5015,,,,,
355A32-2116-20,1,1177.5015,,,,,
355A32211820,1,190.0428,,,,,
355A 32 2118 20,1,190.0428,,,,,
355A32-2118-20,1,190.0428,,,,,
355A32211900,1,1385.3358,,,,,
355A32-2119-00,1,1385.3358,,,,,
355A3221200101,1,644.5221,,,,,
355A32-2120-0101,1,644.5221,,,,,
355A32212120,1,19.314,,,,,
355A 32 2121 20,1,19.314,,,,,
355A32-2121-20,1,19.314,,,,,
355A32212201,1,19.5924,,,,,
355A 32 2122 01,1,19.5924,,,,,
355A32-2122-01,1,19.5924,,,,,
355A32212400,1,1772.4945,,,,,
355A32-2124-00,1,1772.4945,,,,,
355A32213320,1,198.2904,,,,,
355A 32 2133 20,1,198.2904,,,,,
355A32-2133-20,1,198.2904,,,,,
355A32213322,1,75.3072,,,,,
355A32-2133-22,1,75.3072,,,,,
355A32213321,1,72.2448,,,,,
355A32-2133-21,1,72.2448,,,,,
355A32213420,1,48.6417,,,,,
355A 32 2134 20,1,48.6417,,,,,
355A32-2134-20,1,48.6417,,,,,
355A32214000,1,8959.3905,,,,,
355A32-2140-00,1,8959.3905,,,,,
355A32214120,1,58.8816,,,,,
355A32-2141-20,1,58.8816,,,,,
355A32214220,1,27.0918,,,,,
355A32-2142-20,1,27.0918,,,,,
355A32214320,1,2771.82,,,,,
355A32-2143-20,1,2771.82,,,,,
355A32214420,1,576.3402,,,,,
355A32-2144-20,1,576.3402,,,,,
355A32214500,1,3382.4817,,,,,
355A32-2145-00,1,3382.4817,,,,,
355A32214501,1,3340.104,,,,,
355A32-2145-01,1,3340.104,,,,,
355A32214720,1,9780.7227,,,,,
355A32-2147-20,1,9780.7227,,,,,
355A32214920,1,931.8831,,,,,
355A32-2149-20,1,931.8831,,,,,
355A32215820,1,147.7869,,,,,
355A32-2158-20,1,147.7869,,,,,
355A32215920,1,4086.6945,,,,,
355A32-2159-20,1,4086.6945,,,,,
355A32316720,1,23501.4927,,,,,
355A32-3167-20,1,23501.4927,,,,,
355A32318421,1,22667.3019,,,,,
355A32-3184-21,1,22667.3019,,,,,
355A32318420,1,27000.3543,,,,,
355A32-3184-20,1,27000.3543,,,,,
355A33109520,1,24.4644,,,,,
355A 33 1095 20,1,24.4644,,,,,
355A33-1095-20,1,24.4644,,,,,
355A34010900,1,35560.8585,,,,,
355A34-0109-00,1,35560.8585,,,,,
355A34011201,1,14029.2285,,,,,
355A34-0112-01,1,14029.2285,,,,,
355A34103820,1,4779.954,,,,,
355A 34 1038 20,1,4779.954,,,,,
355A34-1038-20,1,4779.954,,,,,
355A34104005,1,433.5645,,,,,
355A34-1040-05,1,433.5645,,,,,
355A34104006,1,594.3927,,,,,
355A34-1040-06,1,594.3927,,,,,
355A34104106,1,547.3083,,,,,
355A34-1041-06,1,547.3083,,,,,
355A34104220,1,161.3676,,,,,
355A 34 1042 20,1,161.3676,,,,,
355A34-1042-20,1,161.3676,,,,,
355A34104320,1,353.22,,,,,
355A34-1043-20,1,353.22,,,,,
355A34104521,1,1391.7564,,,,,
355A34-1045-21,1,1391.7564,,,,,
355A34104900,1,861.9003,,,,,
355A34-1049-00,1,861.9003,,,,,
355A3410492001,1,1759.2009,,,,,
355A34-1049-2001,1,1759.2009,,,,,
355A34105420,1,1471.3701,,,,,
355A34-1054-20,1,1471.3701,,,,,
355A34106500,1,874.8198,,,,,
355A 34 1065 00,1,874.8198,,,,,
355A34-1065-00,1,874.8198,,,,,
355A34105920,1,10.4574,,,,,
355A 34 1059 20,1,10.4574,,,,,
355A34-1059-20,1,10.4574,,,,,
355A34107720,1,1269.1734,,,,,
355A34-1077-20,1,1269.1734,,,,,
355A34107820,1,3065.5929,,,,,
355A34-1078-20,1,3065.5929,,,,,
355A34108601,1,785.7666,,,,,
355A34-1086-01,1,785.7666,,,,,
355A34109000,1,11809.4061,,,,,
355A 34 1090 00,1,11809.4061,,,,,
355A34-1090-00,1,11809.4061,,,,,
355A35200103,1,2432.2938,,,,,
355A35-2001-03,1,2432.2938,,,,,
355A35200205,1,5709.9753,,,,,
355A35-2002-05,1,5709.9753,,,,,
355A35200301,1,2688.0912,,,,,
355A35-2003-01,1,2688.0912,,,,,
355A35200720,1,226.2174,,,,,
355A 35 2007 20,1,226.2174,,,,,
355A35-2007-20,1,226.2174,,,,,
355A35204020,1,192.5832,,,,,
355A35-2040-20,1,192.5832,,,,,
355A35300120,1,7531.068,,,,,
355A35-3001-20,1,7531.068,,,,,
355A35300601,1,5921.1765,,,,,
355A35-3006-01,1,5921.1765,,,,,
355A35301601,1,2700.5322,,,,,
355A 35 3016 01,1,2700.5322,,,,,
355A35-3016-01,1,2700.5322,,,,,
355A35303820,1,1027.0959,,,,,
355A35-3038-20,1,1027.0959,,,,,
355A35303900,1,1984.9659,,,,,
355A 35 3039 00,1,1984.9659,,,,,
355A35-3039-00,1,1984.9659,,,,,
355A37123120,1,40.2375,,,,,
355A 37 1231 20,1,40.2375,,,,,
355A37-1231-20,1,40.2375,,,,,
355A37123321,1,312.4779,,,,,
355A37-1233-21,1,312.4779,,,,,
355A37123527,1,2203.7187,,,,,
355A37-1235-27,1,2203.7187,,,,,
355A37151105,1,1820.9187,,,,,
355A37-1511-05,1,1820.9187,,,,,
355A37152000,1,2517.5016,,,,,
355A37-1520-00,1,2517.5016,,,,,
355A38003100,1,2007.5859,,,,,
355A38-0031-00,1,2007.5859,,,,,
355A38003101,1,2050.0941,,,,,
355A38-0031-01,1,2050.0941,,,,,
355A51050006,1,1509.6675,,,,,
355A51-0500-06,1,1509.6675,,,,,
355A51050007,1,463.1967,,,,,
355A51-0500-07,1,463.1967,,,,,
355A51090001,1,2338.2207,,,,,
355A51-0900-01,1,2338.2207,,,,,
355A51090003,1,4682.6358,,,,,
355A51-0900-03,1,4682.6358,,,,,
355A51300120,1,123.8793,,,,,
355A51-3001-20,1,123.8793,,,,,
355A51300121,1,119.9556,,,,,
355A51-3001-21,1,119.9556,,,,,
355A51300200,1,17.313,,,,,
355A 51 3002 00,1,17.313,,,,,
355A51-3002-00,1,17.313,,,,,
355A5205002051,1,263.349,,,,,
355A52-0500-2051,1,263.349,,,,,
355A5205002551,1,191.9742,,,,,
355A52-0500-2551,1,191.9742,,,,,
355A52050032,1,21.1758,,,,,
355A 52 0500 32,1,21.1758,,,,,
355A52-0500-32,1,21.1758,,,,,
355A52051027,1,38.3583,,,,,
355A52-0510-27,1,38.3583,,,,,
355A52053301,1,536.9466,,,,,
355A52-0533-01,1,536.9466,,,,,
355A52053302,1,831.9375,,,,,
355A52-0533-02,1,831.9375,,,,,
355A52053320,1,841.5771,,,,,
355A52-0533-20,1,841.5771,,,,,
355A52300005,1,4771.9239,,,,,
355A52-3000-05,1,4771.9239,,,,,
355A52300420,1,263.8362,,,,,
355A 52 3004 20,1,263.8362,,,,,
355A52-3004-20,1,263.8362,,,,,
355A52300600,1,403.2363,,,,,
355A52-3006-00,1,403.2363,,,,,
355A52301220,1,30.5805,,,,,
355A52-3012-20,1,30.5805,,,,,
355A52301321,1,24.0903,,,,,
355A52-3013-21,1,24.0903,,,,,
355A52301420,1,318.1938,,,,,
355A52-3014-20,1,318.1938,,,,,
355A52301820,1,104.2434,,,,,
355A52-3018-20,1,104.2434,,,,,
355A52301900,1,824.499,,,,,
355A52-3019-00,1,824.499,,,,,
355A52302222,1,41.1858,,,,,
355A 52 3022 22,1,41.1858,,,,,
355A52-3022-22,1,41.1858,,,,,
355A52302420,1,310.8945,,,,,
355A52-3024-20,1,310.8945,,,,,
355A52302520,2,46.632,,,,,
355A 52 3025 20,2,46.632,,,,,
355A52-3025-20,2,46.632,,,,,
355A52307820,1,37.1577,,,,,
355A 52 3078 20,1,37.1577,,,,,
355A52-3078-20,1,37.1577,,,,,
G5182D12L220,1,37.1577,,,,,
355A52307821,1,87.0696,,,,,
355A 52 3078 21,1,87.0696,,,,,
355A52-3078-21,1,87.0696,,,,,
G5182D12L860,1,87.0696,,,,,
355A52307822,1,60.378,,,,,
355A52-3078-22,1,60.378,,,,,
355A52307823,1,27.579,,,,,
355A52-3078-23,1,27.579,,,,,
355A52307824,1,37.845,,,,,
355A52-3078-24,1,37.845,,,,,
355A52351201,1,1476.6597,,,,,
355A52-3512-01,1,1476.6597,,,,,
355A530500158,1,1250.1204,,,,,
355A53-0500-158,1,1250.1204,,,,,
355A530500164,1,1299.2058,,,,,
355A53-0500-164,1,1299.2058,,,,,
355A530500165,1,1299.2058,,,,,
355A53-0500-165,1,1299.2058,,,,,
355A530500AG01,1,220.7364,,,,,
355A53-0500-AG01,1,220.7364,,,,,
355A530500AG51,1,186.093,,,,,
355A53-0500-AG51,1,186.093,,,,,
355A530500AK,1,20.6973,,,,,
355A 53 0500 AK,1,20.6973,,,,,
355A53-0500-AK,1,20.6973,,,,,
355A530500AL,1,71.4792,,,,,
355A53-0500-AL,1,71.4792,,,,,
355A530500CS,1,1230.8064,,,,,
355A53-0500-CS,1,1230.8064,,,,,
355A53060202,1,2010.918,,,,,
355A53-0602-02,1,2010.918,,,,,
355A53060203,1,2027.3523,,,,,
355A53-0602-03,1,2027.3523,,,,,
355A53060300,1,17599.1604,,,,,
355A53-0603-00,1,17599.1604,,,,,
355A53063000,1,229.245,,,,,
355A53-0630-00,1,229.245,,,,,
355A53063120,1,891.7674,,,,,
355A53-0631-20,1,891.7674,,,,,
355A53063520,1,178.0629,,,,,
355A53-0635-20,1,178.0629,,,,,
355A53063521,1,215.8905,,,,,
355A53-0635-21,1,215.8905,,,,,
355A53065800,1,907.7319,,,,,
355A53-0658-00,1,907.7319,,,,,
355A53066100,1,624.0249,,,,,
355A53-0661-00,1,624.0249,,,,,
355A53065900,1,527.6289,,,,,
355A53-0659-00,1,527.6289,,,,,
355A53066500,1,1210.3092,,,,,
355A53-0665-00,1,1210.3092,,,,,
355A53066600,1,756.4389,,,,,
355A53-0666-00,1,756.4389,,,,,
355A53067100,1,954.8859,,,,,
355A53-0671-00,1,954.8859,,,,,
355A53068401,1,2570.0757,,,,,
355A53-0684-01,1,2570.0757,,,,,
355A53068500,1,204.102,,,,,
355A53-0685-00,1,204.102,,,,,
355A53069400,1,1899.8016,,,,,
355A53-0694-00,1,1899.8016,,,,,
355A53300026,1,261.1044,,,,,
355A53-3000-26,1,261.1044,,,,,
355A53300027,1,261.1044,,,,,
355A53-3000-27,1,261.1044,,,,,
355A53300052,1,68.3211,,,,,
355A53-3000-52,1,68.3211,,,,,
355A53300053,1,51.7737,,,,,
355A53-3000-53,1,51.7737,,,,,
355A53300062,1,179.568,,,,,
355A53-3000-62,1,179.568,,,,,
355A53300063,1,181.9779,,,,,
355A53-3000-63,1,181.9779,,,,,
355A53300064,1,78.4914,,,,,
355A53-3000-64,1,78.4914,,,,,
355A53300066,1,109.2894,,,,,
355A53-3000-66,1,109.2894,,,,,
355A53300067,1,110.8554,,,,,
355A53-3000-67,1,110.8554,,,,,
355A53300108,1,1724.3139,,,,,
355A53-3001-08,1,1724.3139,,,,,
355A53300113,1,894.4383,,,,,
355A53-3001-13,1,894.4383,,,,,
355A53300114,1,1334.2407,,,,,
355A53-3001-14,1,1334.2407,,,,,
355A53300112,1,999.0384,,,,,
355A53-3001-12,1,999.0384,,,,,
355A53300115,1,1330.6302,,,,,
355A53-3001-15,1,1330.6302,,,,,
355A53300170,1,59.9256,,,,,
355A53-3001-70,1,59.9256,,,,,
355A5330017051,1,215.8122,,,,,
355A53-3001-7051,1,215.8122,,,,,
355A53300720,1,104.8002,,,,,
355A53-3007-20,1,104.8002,,,,,
355A53300820,1,194.5494,,,,,
355A53-3008-20,1,194.5494,,,,,
355A53300920,1,201.2919,,,,,
355A53-3009-20,1,201.2919,,,,,
355A53301420,1,216.6996,,,,,
355A53-3014-20,1,216.6996,,,,,
355A53301601,1,162.7596,,,,,
355A 53 3016 01,1,162.7596,,,,,
355A53-3016-01,1,162.7596,,,,,
355A53302002,1,367.5576,,,,,
355A53-3020-02,1,367.5576,,,,,
355A53302200,1,960.9846,,,,,
355A53-3022-00,1,960.9846,,,,,
355A53302421,1,112.1691,,,,,
355A53-3024-21,1,112.1691,,,,,
355A53302520,1,188.8335,,,,,
355A53-3025-20,1,188.8335,,,,,
355A53302521,1,184.9446,,,,,
355A53-3025-21,1,184.9446,,,,,
355A53302522,1,150.8058,,,,,
355A53-3025-22,1,150.8058,,,,,
355A53302523,1,154.4337,,,,,
355A53-3025-23,1,154.4337,,,,,
355A53302524,1,218.8572,,,,,
355A53-3025-24,1,218.8572,,,,,
355A53302525,1,72.3144,,,,,
355A53-3025-25,1,72.3144,,,,,
355A53302526,1,82.1628,,,,,
355A53-3025-26,1,82.1628,,,,,
355A53302527,1,114.7704,,,,,
355A53-3025-27,1,114.7704,,,,,
355A53302620,1,377.6496,,,,,
355A53-3026-20,1,377.6496,,,,,
355A53350000,1,1463.0877,,,,,
355A53-3500-00,1,1463.0877,,,,,
355A53350602,1,380.5554,,,,,
355A53-3506-02,1,380.5554,,,,,
355A53350603,1,461.8656,,,,,
355A53-3506-03,1,461.8656,,,,,
355A53350720,1,115.797,,,,,
355A53-3507-20,1,115.797,,,,,
355A53351000,1,129.108,,,,,
355A53-3510-00,1,129.108,,,,,
355A5335102101,1,661.5132,,,,,
355A53-3510-2101,1,661.5132,,,,,
355A53351120,1,160.1757,,,,,
355A53-3511-20,1,160.1757,,,,,
355A53351221,1,108.4194,,,,,
355A53-3512-21,1,108.4194,,,,,
355A53351320,1,134.5281,,,,,
355A 53 3513 20,1,134.5281,,,,,
355A53-3513-20,1,134.5281,,,,,
355A53351420,1,77.0994,,,,,
355A53-3514-20,1,77.0994,,,,,
355A53351520,1,242.3472,,,,,
355A53-3515-20,1,242.3472,,,,,
355A53351620,1,248.2284,,,,,
355A53-3516-20,1,248.2284,,,,,
355A53351700,1,972.5121,,,,,
355A53-3517-00,1,972.5121,,,,,
355A5335200171,1,484.7901,,,,,
355A53-3520-0171,1,484.7901,,,,,
355A53352100,1,616.8561,,,,,
355A53-3521-00,1,616.8561,,,,,
355A53352200,1,1412.0187,,,,,
355A53-3522-00,1,1412.0187,,,,,
355A53352400,1,205.6158,,,,,
355A53-3524-00,1,205.6158,,,,,
355A53352401,1,259.5471,,,,,
355A53-3524-01,1,259.5471,,,,,
355A53352402,1,128.3076,,,,,
355A53-3524-02,1,128.3076,,,,,
355A53352403,1,146.5863,,,,,
355A53-3524-03,1,146.5863,,,,,
355A53352404,1,148.7352,,,,,
355A53-3524-04,1,148.7352,,,,,
355A5335242151,1,478.0128,,,,,
355A53-3524-2151,1,478.0128,,,,,
355A53352620,1,71.7228,,,,,
355A53-3526-20,1,71.7228,,,,,
355A53352720,1,65.3979,,,,,
355A 53 3527 20,1,65.3979,,,,,
355A53-3527-20,1,65.3979,,,,,
355A5405005851,1,388.5681,,,,,
355A54-0500-5851,1,388.5681,,,,,
355A5405102251,1,290.7105,,,,,
355A54-0510-2251,1,290.7105,,,,,
355A54300019,1,3598.7637,,,,,
355A54-3000-19,1,3598.7637,,,,,
355A54300420,1,153.6507,,,,,
355A54-3004-20,1,153.6507,,,,,
355A54300520,1,158.9925,,,,,
355A54-3005-20,1,158.9925,,,,,
355A54301300,1,113.622,,,,,
355A54-3013-00,1,113.622,,,,,
355A54301620,2,24.6732,,,,,
355A54-3016-20,2,24.6732,,,,,
355A54301621,5,28.7709,,,,,
355A54 3016 21,5,28.7709,,,,,
355A54-3016-21,5,28.7709,,,,,
355A54301813,1,506.6271,,,,,
355A54-3018-13,1,506.6271,,,,,
355A54301814,1,1369.7802,,,,,
355A54-3018-14,1,1369.7802,,,,,
355A54301926,1,90.4017,,,,,
355A54-3019-26,1,90.4017,,,,,
355A54302020,1,132.24,,,,,
355A54-3020-20,1,132.24,,,,,
355A54302420,1,114.6138,,,,,
355A54-3024-20,1,114.6138,,,,,
355A54302500,1,209.1132,,,,,
355A 54 3025 00,1,209.1132,,,,,
355A54-3025-00,1,209.1132,,,,,
355A54302800,1,492.0285,,,,,
355A54-3028-00,1,492.0285,,,,,
355A54302801,1,615.6033,,,,,
355A54-3028-01,1,615.6033,,,,,
355A54302920,5,15.7644,,,,,
355A54-3029-20,5,15.7644,,,,,
355A54303800,1,1458.4767,,,,,
355A54-3038-00,1,1458.4767,,,,,
355A54304221,1,233.9343,,,,,
355A54-3042-21,1,233.9343,,,,,
355A54304320,1,319.8729,,,,,
355A54-3043-20,1,319.8729,,,,,
355A54350400,1,552.102,,,,,
355A54-3504-00,1,552.102,,,,,
355A54351400,1,5524.5261,,,,,
355A54-3514-00,1,5524.5261,,,,,
355A54351401,1,5524.5261,,,,,
355A54-3514-01,1,5524.5261,,,,,
355A54352020,1,31.2939,,,,,
355A 54 3520 20,1,31.2939,,,,,
355A54-3520-20,1,31.2939,,,,,
355A54352021,1,88.2354,,,,,
355A 54 3520 21,1,88.2354,,,,,
355A54-3520-21,1,88.2354,,,,,
355A54352022,1,174.1914,,,,,
355A 54 3520 22,1,174.1914,,,,,
355A54-3520-22,1,174.1914,,,,,
355A54352121,1,77.4648,,,,,
355A54-3521-21,1,77.4648,,,,,
355A54352500,1,366.8181,,,,,
355A54-3525-00,1,366.8181,,,,,
355A54353122,1,31.1808,,,,,
355A54-3531-22,1,31.1808,,,,,
355A54353123,1,82.6326,,,,,
355A54-3531-23,1,82.6326,,,,,
355A54353206,1,45.4053,,,,,
355A54-3532-06,1,45.4053,,,,,
355A54353600,1,311.5557,,,,,
355A54-3536-00,1,311.5557,,,,,
355A54354620,1,443.5956,,,,,
355A54-3546-20,1,443.5956,,,,,
355A54354622,1,904.6086,,,,,
355A54-3546-22,1,904.6086,,,,,
355A57215523,1,122.5569,,,,,
355A 57 2155 23,1,122.5569,,,,,
355A57-2155-23,1,122.5569,,,,,
355A57216322,1,83.3199,,,,,
355A57-2163-22,1,83.3199,,,,,
355A57216800,2,82.3281,,,,,
355A 57 2168 00,2,82.3281,,,,,
355A57-2168-00,2,82.3281,,,,,
355A57216720,1,29.1972,,,,,
355A 57 2167 20,1,29.1972,,,,,
355A57-2167-20,1,29.1972,,,,,
355A57216920,1,44.2047,,,,,
355A 57 2169 20,1,44.2047,,,,,
355A57-2169-20,1,44.2047,,,,,
355A57217420,1,205.8594,,,,,
355A57-2174-20,1,205.8594,,,,,
355A57217520,1,670.0131,,,,,
355A57-2175-20,1,670.0131,,,,,
355A57218325,1,344.3634,,,,,
355A57-2183-25,1,344.3634,,,,,
355A57218420,1,16.8693,,,,,
355A 57 2184 20,1,16.8693,,,,,
355A57-2184-20,1,16.8693,,,,,
355A57218920,1,13.0848,,,,,
355A 57 2189 20,1,13.0848,,,,,
355A57-2189-20,1,13.0848,,,,,
355A57219202,1,254.214,,,,,
355A57-2192-02,1,254.214,,,,,
355A57219422,1,177.9411,,,,,
355A57-2194-22,1,177.9411,,,,,
355A57219520,2,16.8693,,,,,
355A 57 2195 20,2,16.8693,,,,,
355A57-2195-20,2,16.8693,,,,,
355A57219622,1,145.0899,,,,,
355A57-2196-22,1,145.0899,,,,,
355A57219821,1,72.8625,,,,,
355A57-2198-21,1,72.8625,,,,,
355A57219921,1,60.7695,,,,,
355A57-2199-21,1,60.7695,,,,,
355A5722010204,1,1330.5954,,,,,
355A57-2201-0204,1,1330.5954,,,,,
355A57220200,1,1739.4954,,,,,
355A57-2202-00,1,1739.4954,,,,,
355A57221522,1,105.4962,,,,,
355A57-2215-22,1,105.4962,,,,,
355A57221820,1,60.5346,,,,,
355A 57 2218 20,1,60.5346,,,,,
355A57-2218-20,1,60.5346,,,,,
355A57222702,1,1341.3399,,,,,
355A57-2227-02,1,1341.3399,,,,,
355A57223000,1,3583.182,,,,,
355A57-2230-00,1,3583.182,,,,,
355A57223200,1,1137.1596,,,,,
355A57-2232-00,1,1137.1596,,,,,
355A57223520,1,23.4639,,,,,
355A57-2235-20,1,23.4639,,,,,
355A57223821,1,64.4844,,,,,
355A57-2238-21,1,64.4844,,,,,
355A57225620,1,15.6861,,,,,
355A57-2256-20,1,15.6861,,,,,
355A57225720,1,92.3853,,,,,
355A57-2257-20,1,92.3853,,,,,
355A57225800,1,1625.4036,,,,,
355A57-2258-00,1,1625.4036,,,,,
355A57226120,1,84.912,,,,,
355A57-2261-20,1,84.912,,,,,
355A57246202,1,580.8381,,,,,
355A57-2462-02,1,580.8381,,,,,
355A57247221,1,165.7524,,,,,
355A 57 2472 21,1,165.7524,,,,,
355A57-2472-21,1,165.7524,,,,,
355A57247521,1,163.2468,,,,,
355A57-2475-21,1,163.2468,,,,,
355A57247522,1,165.7698,,,,,
355A57-2475-22,1,165.7698,,,,,
355A57249120,1,67.773,,,,,
355A57-2491-20,1,67.773,,,,,
355A57248921,1,473.9412,,,,,
355A57-2489-21,1,473.9412,,,,,
355A57249322,1,28.9188,,,,,
355A57-2493-22,1,28.9188,,,,,
355A57249820,1,165.1434,,,,,
355A57-2498-20,1,165.1434,,,,,
355A57250400,1,111.5862,,,,,
355A57-2504-00,1,111.5862,,,,,
355A57251520,1,192.6702,,,,,
355A57-2515-20,1,192.6702,,,,,
355A57261120,1,146.1774,,,,,
355A57-2611-20,1,146.1774,,,,,
355A57261220,1,54.6099,,,,,
355A 57 2612 20,1,54.6099,,,,,
355A57-2612-20,1,54.6099,,,,,
355A57262822,1,43.152,,,,,
355A57-2628-22,1,43.152,,,,,
355A57263200,1,10.0398,,,,,
355A57-2632-00,1,10.0398,,,,,
355A57263320,1,109.0023,,,,,
355A 57 2633 20,1,109.0023,,,,,
355A57-2633-20,1,109.0023,,,,,
355A58051378,1,115.2489,,,,,
355A 58 0513 78,1,115.2489,,,,,
355A58-0513-78,1,115.2489,,,,,
355A58051623,1,866.0154,,,,,
355A58-0516-23,1,866.0154,,,,,
355A58051634,1,178.8807,,,,,
355A58-0516-34,1,178.8807,,,,,
355A5805164001,1,346.5384,,,,,
355A58-0516-4001,1,346.5384,,,,,
355A58051652,1,142.3842,,,,,
355A 58 0516 52,1,142.3842,,,,,
355A58-0516-52,1,142.3842,,,,,
355A58051664,1,124.6362,,,,,
355A 58 0516 64,1,124.6362,,,,,
355A58-0516-64,1,124.6362,,,,,
355A58051665,1,126.933,,,,,
355A 58 0516 65,1,126.933,,,,,
355A58-0516-65,1,126.933,,,,,
355A58051680,1,476.2902,,,,,
355A58-0516-80,1,476.2902,,,,,
355A58051684,1,16.0689,,,,,
355A 58 0516 84,1,16.0689,,,,,
355A58-0516-84,1,16.0689,,,,,
355A58051686,1,268.0383,,,,,
355A58-0516-86,1,268.0383,,,,,
355A58051695,1,800.3739,,,,,
355A58-0516-95,1,800.3739,,,,,
355A58051735,5,11.0229,,,,,
355A 58 0517 35,5,11.0229,,,,,
355A58-0517-35,5,11.0229,,,,,
355A58051762,1,117.5979,,,,,
355A 58 0517 62,1,117.5979,,,,,
355A58-0517-62,1,117.5979,,,,,
355A58051770,1,148.0653,,,,,
355A58-0517-70,1,148.0653,,,,,
355A58051763,1,113.3871,,,,,
355A 58 0517 63,1,113.3871,,,,,
